product_id,supplier_id,fecha_inicio,fecha_fin,cantidad
698,60,2024-01-19,2024-08-08,6
699,58,2024-04-07,2024-05-28,29
700,56,2024-01-17,2024-07-09,48
701,58,2024-03-17,2024-06-05,99
702,83,2024-02-16,2025-02-17,51
703,29,2024-01-10,2024-07-31,91
704,77,2024-01-01,2024-05-08,69
705,71,2024-04-01,2024-09-03,55
706,47,2024-01-30,2024-10-06,41
707,36,2024-03-13,2024-05-03,79
708,34,2024-02-15,2024-07-15,31
709,57,2024-01-30,2025-01-10,2
710,22,2024-02-07,2024-05-19,75
711,55,2024-02-21,2024-06-22,95
712,48,2024-04-13,2025-01-08,77
713,77,2024-01-25,2024-11-03,48
714,59,2024-01-14,2025-03-19,60
715,24,2024-02-12,2025-02-05,46
716,43,2024-02-20,2024-05-11,55
717,36,2024-04-06,2025-02-23,32
718,97,2024-04-13,2024-05-16,44
719,39,2024-04-05,2024-09-21,58
720,63,2024-04-04,2025-02-25,17
721,57,2024-03-22,2024-08-22,73
722,27,2024-02-04,2024-09-12,56
723,68,2024-03-22,2024-07-01,62
724,63,2024-01-09,2025-02-25,30
725,93,2024-03-24,2024-08-17,67
726,14,2024-02-07,2024-12-20,89
727,77,2024-04-15,2024-09-30,62
728,21,2024-01-28,2025-01-04,44
729,31,2024-03-11,2024-07-14,76
730,31,2024-01-04,2024-07-30,75
731,90,2024-03-21,2024-09-06,56
732,2,2024-03-02,2025-02-20,22
733,45,2024-01-31,2025-02-12,92
734,20,2024-02-07,2024-08-03,37
735,14,2024-03-12,2024-06-12,33
736,33,2024-02-09,2024-09-22,13
737,28,2024-01-16,2025-01-20,30
738,6,2024-02-07,2024-10-21,88
739,16,2024-04-05,2024-06-01,11
740,49,2024-01-24,2024-10-15,9
741,36,2024-04-01,2025-01-10,52
742,81,2024-03-24,2024-06-25,64
743,64,2024-01-17,2024-12-05,87
744,67,2024-04-09,2025-04-06,69
745,51,2024-02-02,2024-06-07,59
746,13,2024-03-15,2024-11-26,25
747,1,2024-01-30,2024-05-10,27
748,94,2024-01-02,2024-05-05,70
749,53,2024-03-23,2025-04-06,54
750,4,2024-01-27,2024-10-27,11
751,54,2024-01-18,2025-01-23,63
752,30,2024-01-24,2024-11-20,34
753,90,2024-01-26,2024-08-11,66
754,80,2024-02-10,2024-10-21,33
755,47,2024-01-30,2025-04-07,93
756,61,2024-03-27,2024-07-25,43
757,27,2024-03-10,2024-06-24,19
758,17,2024-03-16,2024-07-02,3
759,71,2024-03-10,2024-07-03,96
760,6,2024-03-17,2024-08-04,65
761,96,2024-02-05,2024-06-15,7
762,91,2024-03-06,2024-07-06,86
763,67,2024-01-06,2025-04-09,18
764,40,2024-01-11,2024-04-22,20
765,79,2024-03-08,2024-06-02,5
766,51,2024-01-03,2024-08-22,24
767,63,2024-04-06,2024-06-13,80
768,76,2024-03-23,2025-02-28,66
769,3,2024-02-19,2024-08-21,75
770,27,2024-04-08,2024-11-23,7
771,2,2024-02-16,2024-10-12,12
772,94,2024-01-12,2024-05-25,12
773,97,2024-02-17,2024-08-03,28
774,58,2024-01-27,2025-04-10,99
775,51,2024-02-15,2024-04-21,70
776,48,2024-01-10,2025-02-27,19
777,34,2024-01-02,2024-07-20,1
778,14,2024-02-10,2025-02-08,9
779,39,2024-04-03,2024-12-11,29
780,12,2024-03-28,2025-02-21,3
781,18,2024-01-23,2024-12-07,55
782,45,2024-01-26,2024-10-25,12
783,25,2024-02-05,2024-06-04,95
784,63,2024-01-30,2024-09-27,42
785,79,2024-02-25,2024-12-29,60
786,80,2024-04-13,2024-10-28,50
787,24,2024-03-19,2025-02-25,93
788,54,2024-02-05,2024-07-23,100
789,62,2024-03-01,2024-06-03,8
790,53,2024-03-02,2024-09-17,53
791,33,2024-04-07,2024-09-07,32
792,47,2024-02-17,2025-01-05,37
793,34,2024-02-05,2025-02-21,27
794,33,2024-03-22,2024-05-10,66
795,22,2024-04-02,2024-10-26,24
796,63,2024-03-27,2024-10-18,44
797,48,2024-03-24,2024-12-17,71
798,77,2024-02-13,2024-09-05,4
799,75,2024-03-06,2024-04-17,16
800,53,2024-01-06,2024-12-18,14
801,11,2024-01-13,2024-11-05,51
802,23,2024-02-07,2024-10-08,53
803,56,2024-03-13,2024-07-30,67
804,47,2024-03-15,2025-02-16,28
805,28,2024-03-07,2024-11-19,94
806,48,2024-02-07,2025-01-25,72
807,62,2024-03-05,2024-07-18,48
808,80,2024-03-23,2024-07-19,38
809,89,2024-03-06,2025-02-03,77
810,2,2024-03-15,2024-08-02,13
811,57,2024-01-20,2025-02-23,42
812,47,2024-03-24,2024-10-20,18
813,96,2024-03-21,2025-02-24,28
814,76,2024-02-07,2024-11-12,41
815,99,2024-02-14,2024-07-09,29
816,6,2024-02-22,2024-12-06,42
817,74,2024-03-09,2024-10-21,1
818,62,2024-02-28,2024-07-22,34
819,1,2024-01-14,2024-12-23,29
820,1,2024-01-24,2024-12-05,62
821,75,2024-04-13,2024-07-22,100
822,5,2024-01-09,2025-01-13,25
823,55,2024-01-08,2024-06-29,73
824,96,2024-02-18,2024-12-20,84
825,28,2024-03-07,2024-12-02,10
826,54,2024-02-28,2024-11-23,5
827,5,2024-02-06,2024-09-02,34
828,9,2024-04-03,2025-02-01,82
829,60,2024-01-11,2024-10-07,17
830,22,2024-04-07,2024-12-07,70
831,5,2024-03-03,2024-07-05,51
832,72,2024-01-11,2024-04-27,59
833,92,2024-03-19,2024-10-14,86
834,52,2024-03-05,2025-03-25,82
835,27,2024-02-17,2024-11-11,21
836,98,2024-02-24,2025-02-23,75
837,53,2024-03-07,2024-04-28,77
838,85,2024-01-16,2024-08-26,19
839,7,2024-01-23,2024-08-19,15
840,83,2024-02-05,2024-07-26,55
841,43,2024-03-17,2024-09-18,45
842,18,2024-04-11,2024-11-23,33
843,1,2024-02-24,2024-10-01,39
844,17,2024-02-25,2024-06-14,18
845,76,2024-03-30,2024-04-24,21
846,38,2024-03-09,2024-09-07,67
847,56,2024-01-15,2025-01-23,84
848,50,2024-03-04,2024-08-15,12
849,12,2024-01-11,2025-02-19,94
850,56,2024-02-02,2025-04-01,66
851,40,2024-02-10,2024-12-24,2
852,62,2024-04-02,2025-03-05,2
853,63,2024-02-12,2025-03-10,1
854,69,2024-02-06,2025-02-16,14
855,32,2024-01-29,2024-11-26,25
856,19,2024-03-03,2024-06-11,49
857,7,2024-01-19,2024-12-12,11
858,89,2024-04-15,2025-04-08,28
859,18,2024-02-16,2024-06-01,67
860,3,2024-04-04,2024-06-01,37
861,7,2024-04-03,2024-09-11,21
862,30,2024-01-01,2024-05-22,58
863,98,2024-02-03,2024-10-19,54
864,40,2024-03-11,2024-07-22,96
865,87,2024-03-31,2025-03-10,81
866,74,2024-01-28,2024-07-21,11
867,76,2024-02-08,2025-04-14,50
868,85,2024-04-13,2025-01-24,92
869,33,2024-01-23,2024-07-28,89
870,78,2024-03-30,2024-04-19,3
871,72,2024-03-31,2025-01-16,46
872,37,2024-03-23,2025-03-16,52
873,88,2024-03-31,2025-03-22,23
874,94,2024-03-19,2024-11-08,39
875,81,2024-04-07,2025-03-01,79
876,23,2024-01-23,2024-07-20,97
877,94,2024-02-01,2024-12-05,8
878,63,2024-01-26,2024-08-13,3
879,81,2024-01-12,2025-04-02,79
880,3,2024-01-24,2025-04-13,1
881,85,2024-04-07,2025-04-12,46
882,57,2024-01-14,2024-09-28,69
883,2,2024-03-26,2025-03-22,86
884,68,2024-02-13,2024-07-06,45
885,56,2024-01-06,2024-12-16,99
886,96,2024-02-06,2024-11-02,99
887,60,2024-03-16,2024-07-13,1
888,78,2024-01-01,2024-07-01,60
889,67,2024-03-03,2024-06-23,95
890,18,2024-01-28,2024-08-25,13
891,31,2024-04-06,2024-09-10,24
892,97,2024-01-06,2024-11-06,48
893,98,2024-01-20,2024-05-17,68
894,24,2024-03-16,2024-09-22,61
895,68,2024-03-01,2024-04-24,60
896,8,2024-04-02,2024-10-21,49
897,29,2024-02-14,2024-09-16,5
898,75,2024-01-11,2024-09-15,70
899,92,2024-02-15,2025-01-23,76
900,81,2024-02-21,2024-12-17,78
901,60,2024-03-20,2025-03-10,82
902,14,2024-01-25,2024-10-31,2
903,77,2024-01-29,2024-05-20,33
904,89,2024-02-02,2024-08-05,51
905,70,2024-04-09,2025-01-09,37
906,71,2024-02-13,2025-04-12,53
907,34,2024-04-08,2025-04-04,9
908,91,2024-03-30,2025-02-27,17
909,5,2024-02-14,2025-04-07,68
910,59,2024-04-06,2025-02-02,79
911,24,2024-04-05,2025-01-22,8
912,23,2024-01-29,2024-07-30,89
913,97,2024-02-25,2024-07-30,60
914,86,2024-01-29,2024-10-05,77
915,56,2024-03-27,2024-07-04,18
916,69,2024-03-17,2024-07-08,36
917,45,2024-02-11,2024-08-02,22
918,52,2024-04-16,2025-03-06,100
919,8,2024-03-15,2024-10-29,76
920,52,2024-02-01,2024-06-23,27
921,29,2024-01-23,2024-04-23,12
922,18,2024-04-05,2024-10-28,98
923,40,2024-02-16,2024-11-17,28
924,54,2024-03-01,2024-12-20,15
925,98,2024-02-29,2024-09-17,29
926,44,2024-04-07,2025-02-26,8
927,47,2024-01-04,2024-10-11,43
928,80,2024-02-29,2024-11-02,7
929,21,2024-04-07,2024-07-03,33
930,62,2024-04-05,2025-02-23,100
931,93,2024-02-26,2024-08-25,76
932,72,2024-01-17,2025-03-25,60
933,31,2024-02-26,2024-07-15,8
934,83,2024-02-19,2024-12-03,99
935,22,2024-03-27,2024-08-18,30
936,96,2024-04-01,2024-10-04,1
937,86,2024-01-12,2025-03-25,87
938,41,2024-04-04,2024-12-05,33
939,1,2024-02-23,2024-12-08,85
940,1,2024-03-27,2024-12-11,55
941,85,2024-03-01,2024-10-17,29
942,96,2024-01-30,2024-05-17,72
943,68,2024-01-05,2025-01-31,6
944,55,2024-04-16,2025-01-26,35
945,44,2024-02-05,2025-02-25,82
946,84,2024-03-02,2025-01-06,24
947,58,2024-03-06,2024-09-11,5
948,5,2024-03-02,2024-09-06,84
949,8,2024-02-03,2024-08-31,1
950,73,2024-04-14,2024-09-08,86
951,71,2024-04-11,2025-03-06,30
952,85,2024-03-13,2024-05-13,91
953,42,2024-03-30,2025-01-21,24
954,11,2024-03-18,2025-01-05,3
955,24,2024-01-06,2024-06-22,8
956,73,2024-03-14,2024-05-15,47
957,42,2024-04-10,2024-10-31,15
958,78,2024-02-17,2025-01-18,33
959,14,2024-01-23,2024-11-15,42
960,11,2024-01-04,2024-06-22,42
961,75,2024-04-01,2025-02-16,84
962,76,2024-03-10,2024-12-19,56
963,40,2024-02-04,2025-03-13,64
964,14,2024-03-29,2024-12-21,60
965,66,2024-04-15,2025-01-11,15
966,21,2024-03-30,2024-06-28,88
967,63,2024-03-19,2024-11-10,54
968,14,2024-04-05,2024-06-09,85
969,59,2024-02-18,2024-11-14,96
970,84,2024-01-23,2024-05-04,41
971,97,2024-02-19,2024-10-14,60
972,61,2024-01-08,2024-12-23,8
973,13,2024-04-15,2024-12-12,27
974,91,2024-03-11,2024-11-24,53
975,22,2024-03-09,2025-02-21,48
976,61,2024-01-24,2024-09-09,91
977,21,2024-01-05,2024-06-29,6
978,15,2024-02-15,2024-10-25,23
979,59,2024-04-14,2024-07-06,62
980,39,2024-03-14,2024-10-29,73
981,54,2024-01-23,2025-03-27,56
982,55,2024-02-13,2024-09-16,50
983,49,2024-02-29,2024-05-29,58
984,35,2024-02-16,2025-01-28,99
985,82,2024-01-06,2024-11-29,13
986,42,2024-01-13,2024-06-10,82
987,51,2024-04-02,2025-03-25,21
988,28,2024-02-11,2024-05-31,55
989,91,2024-01-03,2024-04-27,63
990,69,2024-03-05,2024-08-23,46
991,33,2024-02-07,2025-04-12,23
992,18,2024-02-10,2025-03-24,60
993,70,2024-04-13,2024-11-05,17
994,28,2024-02-14,2025-02-04,37
995,56,2024-01-08,2024-12-02,83
996,52,2024-02-12,2024-09-26,91
997,99,2024-01-18,2025-04-12,7
998,23,2024-02-13,2025-01-11,75
999,75,2024-03-09,2025-01-18,78
1000,96,2024-03-18,2025-02-27,22
1001,12,2024-03-09,2024-11-15,41
1002,81,2024-03-27,2024-06-26,35
1003,58,2024-01-11,2024-04-20,75
1004,39,2024-03-05,2024-06-26,12
1005,5,2024-02-03,2024-07-13,43
1006,31,2024-04-08,2024-09-11,60
1007,87,2024-03-29,2024-12-01,1
1008,66,2024-03-24,2024-05-12,98
1009,94,2024-03-17,2025-04-03,34
1010,60,2024-01-22,2024-07-19,43
1011,12,2024-03-18,2025-03-15,82
1012,80,2024-03-21,2025-01-09,70
1013,100,2024-01-06,2024-08-01,96
1014,93,2024-01-01,2025-03-15,87
1015,24,2024-02-02,2024-08-16,12
1016,2,2024-03-01,2024-05-20,78
1017,82,2024-01-04,2025-01-13,58
1018,8,2024-01-28,2024-06-01,68
1019,3,2024-02-08,2024-08-30,24
1020,83,2024-01-31,2025-03-27,74
1021,6,2024-04-01,2025-04-15,22
1022,74,2024-04-11,2024-07-29,74
1023,75,2024-01-12,2025-02-01,100
1024,38,2024-01-19,2024-09-12,54
1025,67,2024-03-16,2024-12-08,95
1026,82,2024-02-22,2024-10-12,49
1027,91,2024-02-28,2025-01-21,59
1028,16,2024-03-01,2024-04-26,62
1029,20,2024-01-11,2024-09-11,100
1030,83,2024-01-10,2024-10-31,24
1031,66,2024-01-24,2025-04-04,79
1032,80,2024-01-17,2024-09-02,11
1033,53,2024-04-14,2024-09-25,3
1034,30,2024-03-02,2024-11-08,14
1035,97,2024-03-28,2024-09-05,85
1036,69,2024-02-22,2024-10-14,7
1037,93,2024-02-21,2024-05-31,39
1038,43,2024-01-27,2024-08-24,71
1039,48,2024-02-29,2024-08-01,10
1040,11,2024-03-24,2024-08-27,70
1041,44,2024-02-14,2024-04-27,51
1042,54,2024-03-02,2024-10-19,56
1043,39,2024-03-07,2025-03-20,14
1044,41,2024-01-07,2024-05-15,42
1045,65,2024-04-16,2024-12-30,50
1046,72,2024-02-20,2024-11-09,17
1047,54,2024-04-12,2024-08-09,25
1048,66,2024-02-04,2024-08-26,82
1049,28,2024-02-24,2024-11-10,69
1050,56,2024-02-04,2024-10-02,94
1051,36,2024-01-14,2024-09-27,31
1052,52,2024-03-13,2024-11-11,74
1053,43,2024-02-07,2025-02-10,16
1054,71,2024-03-12,2024-06-08,48
1055,72,2024-03-11,2025-02-20,53
1056,65,2024-03-15,2025-04-12,67
1057,58,2024-01-08,2024-08-19,20
1058,84,2024-01-26,2024-12-18,53
1059,51,2024-04-07,2024-11-30,44
1060,69,2024-03-14,2024-10-18,89
1061,7,2024-03-28,2024-12-28,12
1062,91,2024-01-18,2024-09-02,73
1063,19,2024-04-12,2025-01-19,37
1064,21,2024-02-12,2024-05-10,25
1065,31,2024-01-14,2025-01-24,12
1066,21,2024-03-31,2024-09-09,46
1067,55,2024-01-22,2024-11-14,9
1068,23,2024-01-06,2024-08-25,46
1069,5,2024-04-14,2024-12-20,93
1070,84,2024-03-25,2024-12-09,77
1071,58,2024-03-15,2024-06-12,89
1072,40,2024-04-12,2024-11-25,35
1073,43,2024-01-07,2024-06-03,59
1074,14,2024-04-14,2025-03-22,94
1075,72,2024-04-12,2025-02-03,57
1076,96,2024-02-09,2024-08-21,39
1077,39,2024-01-07,2024-07-04,71
1078,16,2024-02-08,2025-04-11,10
1079,95,2024-02-29,2024-08-06,96
1080,48,2024-02-11,2025-03-21,44
1081,33,2024-01-14,2024-10-10,32
1082,61,2024-02-06,2025-03-08,4
1083,26,2024-01-14,2024-05-02,67
1084,13,2024-01-19,2025-03-15,30
1085,80,2024-02-16,2024-07-16,92
1086,62,2024-01-23,2024-12-29,42
1087,3,2024-02-17,2024-07-28,58
1088,12,2024-01-31,2024-09-18,27
1089,48,2024-03-08,2025-03-12,64
1090,42,2024-03-31,2025-04-10,44
1091,48,2024-03-28,2024-08-27,38
1092,61,2024-03-11,2024-07-10,60
1093,62,2024-02-01,2024-05-31,79
1094,75,2024-03-07,2024-05-28,48
1095,29,2024-03-25,2025-03-24,23
1096,43,2024-01-15,2025-03-23,7
1097,12,2024-02-26,2025-01-10,39
1098,63,2024-01-09,2024-05-22,73
1099,44,2024-03-07,2024-12-30,46
1100,1,2024-03-31,2024-10-01,22
1101,18,2024-01-21,2024-08-20,13
1102,58,2024-04-07,2025-03-31,12
1103,85,2024-02-16,2024-07-24,81
1104,43,2024-02-14,2024-07-21,59
1105,33,2024-04-09,2024-10-17,54
1106,94,2024-03-04,2024-11-19,68
1107,85,2024-03-20,2024-10-01,76
1108,11,2024-03-07,2024-11-05,93
1109,98,2024-02-17,2025-03-11,18
1110,58,2024-03-17,2025-03-26,100
1111,42,2024-04-10,2024-11-29,32
1112,72,2024-01-29,2024-06-02,90
1113,35,2024-04-08,2025-02-15,64
1114,75,2024-01-08,2024-09-26,68
1115,70,2024-01-02,2024-09-10,59
1116,43,2024-03-07,2025-03-30,79
1117,68,2024-04-15,2025-02-21,99
1118,12,2024-03-14,2024-10-25,10
1119,21,2024-02-10,2024-05-22,3
1120,75,2024-01-18,2024-12-10,68
1121,32,2024-01-10,2025-04-11,79
1122,74,2024-02-18,2025-02-11,38
1123,44,2024-01-19,2024-06-07,64
1124,42,2024-03-11,2025-02-04,61
1125,94,2024-04-07,2025-04-07,85
1126,93,2024-04-16,2025-01-06,30
1127,80,2024-01-23,2025-02-23,2
1128,81,2024-03-04,2024-10-04,8
1129,67,2024-01-28,2024-08-08,34
1130,79,2024-02-01,2025-01-01,56
1131,73,2024-04-07,2024-11-08,60
1132,95,2024-01-24,2025-02-24,32
1133,32,2024-01-24,2024-11-10,14
1134,73,2024-01-28,2024-09-15,8
1135,44,2024-01-22,2024-11-19,18
1136,18,2024-02-12,2025-02-24,89
1137,54,2024-02-10,2024-09-09,11
1138,43,2024-01-24,2024-07-04,30
1139,31,2024-02-17,2024-04-17,20
1140,25,2024-01-08,2024-07-12,43
1141,51,2024-01-11,2024-04-29,14
1142,99,2024-01-03,2024-07-22,74
1143,41,2024-03-28,2024-09-22,65
1144,87,2024-04-10,2024-07-24,45
1145,85,2024-02-01,2025-02-22,26
1146,45,2024-03-31,2024-12-01,29
1147,80,2024-01-06,2024-06-23,41
1148,77,2024-01-14,2025-04-11,3
1149,64,2024-02-13,2024-11-29,16
1150,32,2024-03-16,2024-10-14,32
1151,80,2024-01-13,2024-12-02,65
1152,25,2024-02-28,2025-03-27,39
1153,52,2024-04-06,2025-01-26,3
1154,29,2024-01-30,2024-04-17,66
1155,68,2024-04-14,2024-08-05,68
1156,69,2024-01-27,2024-06-05,56
1157,81,2024-01-15,2024-09-03,11
1158,95,2024-02-29,2025-02-21,42
1159,79,2024-04-14,2024-06-17,60
1160,86,2024-01-28,2024-12-27,75
1161,40,2024-01-20,2024-09-24,40
1162,89,2024-03-09,2024-12-30,37
1163,63,2024-03-12,2024-08-21,54
1164,7,2024-02-07,2024-07-12,85
1165,24,2024-04-14,2024-09-01,24
1166,10,2024-01-18,2024-11-14,10
1167,39,2024-04-15,2025-02-19,91
1168,26,2024-01-29,2024-06-17,34
1169,28,2024-03-31,2024-06-10,74
1170,5,2024-04-13,2025-03-01,67
1171,45,2024-03-20,2025-01-15,63
1172,62,2024-03-26,2025-03-06,16
1173,24,2024-01-15,2024-05-18,71
1174,58,2024-02-28,2024-11-15,50
1175,76,2024-03-06,2024-11-13,97
1176,3,2024-02-22,2024-10-12,75
1177,21,2024-02-14,2025-01-26,8
1178,75,2024-02-22,2024-11-02,30
1179,9,2024-03-21,2024-12-26,6
1180,26,2024-02-08,2024-08-25,98
1181,59,2024-02-14,2024-09-05,1
1182,22,2024-03-10,2025-01-24,8
1183,20,2024-02-19,2024-09-21,5
1184,57,2024-03-10,2025-01-09,31
1185,80,2024-02-04,2024-05-26,75
1186,6,2024-02-12,2024-12-28,68
1187,78,2024-02-29,2024-11-07,77
1188,30,2024-02-11,2024-08-02,16
1189,31,2024-01-27,2024-11-13,22
1190,95,2024-01-02,2024-04-26,87
1191,20,2024-03-05,2024-05-22,91
1192,41,2024-03-14,2025-02-12,1
1193,24,2024-03-02,2025-03-30,47
1194,39,2024-04-16,2025-02-10,99
1195,100,2024-01-07,2024-12-23,35
1196,97,2024-01-07,2025-04-08,22
1197,56,2024-01-17,2024-07-18,67
1198,20,2024-01-02,2025-03-09,71
1199,17,2024-02-18,2024-05-31,42
1200,11,2024-01-28,2025-02-17,12
1201,23,2024-01-01,2024-04-25,54
1202,85,2024-01-04,2024-08-08,90
1203,71,2024-04-14,2024-05-01,15
1204,18,2024-03-25,2024-10-19,71
1205,100,2024-02-29,2024-09-20,43
1206,81,2024-01-17,2024-09-28,15
1207,22,2024-01-18,2024-12-25,31
1208,20,2024-01-14,2024-07-14,76
1209,93,2024-04-04,2024-12-10,25
1210,86,2024-03-12,2024-09-20,23
1211,12,2024-03-23,2025-02-22,16
1212,53,2024-03-22,2024-06-12,16
1213,43,2024-02-27,2025-04-15,39
1214,41,2024-03-12,2024-04-27,37
1215,85,2024-03-28,2024-12-05,85
1216,93,2024-01-02,2025-01-04,84
1217,27,2024-03-31,2024-10-13,72
1218,26,2024-03-30,2024-11-18,43
1219,26,2024-01-08,2024-07-06,38
1220,73,2024-03-07,2024-08-16,2
1221,8,2024-03-04,2024-08-15,96
1222,77,2024-03-23,2024-09-17,98
1223,6,2024-03-08,2024-10-01,27
1224,62,2024-03-12,2024-10-18,45
1225,43,2024-03-12,2024-05-22,77
1226,54,2024-02-12,2024-11-04,62
1227,5,2024-01-08,2024-06-15,34
1228,46,2024-02-04,2024-07-13,2
1229,21,2024-03-04,2024-10-31,52
1230,38,2024-03-14,2024-10-27,30
1231,58,2024-01-24,2025-03-16,6
1232,96,2024-01-14,2024-10-23,73
1233,95,2024-04-14,2025-01-24,10
1234,6,2024-03-09,2024-10-14,70
1235,9,2024-02-17,2024-10-15,90
1236,28,2024-03-03,2025-03-17,32
1237,71,2024-01-30,2024-08-17,26
1238,48,2024-03-11,2024-11-30,50
1239,35,2024-01-04,2024-11-06,26
1240,73,2024-02-28,2024-08-28,45
1241,64,2024-03-21,2024-09-29,50
1242,18,2024-01-15,2024-05-02,23
1243,29,2024-01-28,2025-01-11,90
1244,38,2024-02-15,2025-03-05,69
1245,4,2024-03-16,2024-06-08,89
1246,76,2024-01-11,2024-12-06,8
1247,21,2024-04-09,2024-05-03,38
1248,87,2024-03-25,2024-09-14,65
1249,60,2024-03-03,2024-08-11,89
1250,20,2024-04-13,2024-05-05,75
1251,17,2024-02-09,2024-08-21,37
1252,81,2024-03-23,2024-11-26,82
1253,58,2024-03-30,2024-09-23,36
1254,40,2024-01-12,2024-06-17,98
1255,51,2024-03-09,2024-12-15,63
1256,73,2024-01-22,2024-07-16,38
1257,16,2024-01-12,2025-01-26,17
1258,56,2024-03-22,2025-02-08,46
1259,24,2024-02-25,2024-07-19,85
1260,59,2024-02-25,2025-01-23,68
1261,9,2024-01-08,2024-07-12,2
1262,44,2024-03-13,2024-04-21,100
1263,23,2024-01-28,2024-05-22,23
1264,79,2024-01-14,2024-07-28,62
1265,24,2024-01-08,2024-12-25,10
1266,35,2024-02-09,2025-01-07,75
1267,2,2024-02-13,2025-02-08,35
1268,47,2024-03-19,2024-11-06,79
1269,73,2024-02-20,2024-08-23,29
1270,39,2024-01-03,2024-07-03,100
1271,44,2024-01-23,2025-02-06,61
1272,78,2024-01-27,2025-04-05,92
1273,87,2024-01-05,2024-05-03,94
1274,18,2024-02-05,2024-06-24,57
1275,42,2024-02-21,2024-05-16,83
1276,99,2024-01-04,2024-12-20,2
1277,78,2024-02-10,2024-09-24,8
1278,44,2024-04-05,2024-12-25,87
1279,25,2024-04-03,2024-11-20,35
1280,9,2024-03-27,2024-08-11,87
1281,76,2024-01-02,2024-09-23,31
1282,20,2024-01-14,2024-10-19,68
1283,26,2024-03-12,2024-11-15,87
1284,22,2024-04-02,2024-06-15,91
1285,100,2024-02-27,2024-10-16,93
1286,41,2024-01-19,2024-10-14,89
1287,94,2024-01-29,2024-06-14,53
1288,38,2024-01-08,2024-09-22,13
1289,69,2024-03-24,2024-08-11,90
1290,86,2024-01-09,2024-11-01,54
1291,68,2024-02-25,2024-06-02,78
1292,76,2024-01-29,2025-01-06,10
1293,38,2024-01-27,2025-02-22,71
1294,41,2024-02-14,2024-10-24,57
1295,8,2024-01-12,2024-11-25,100
1296,58,2024-01-27,2024-09-09,77
1297,44,2024-02-24,2024-06-01,26
1298,52,2024-01-31,2024-05-10,11
1299,9,2024-03-18,2024-08-14,43
1300,57,2024-04-12,2024-10-04,55
1301,2,2024-01-01,2024-08-01,61
1302,22,2024-02-07,2024-07-25,90
1303,100,2024-03-13,2025-03-24,81
1304,73,2024-04-08,2024-08-23,31
1305,86,2024-02-09,2024-07-24,14
1306,27,2024-04-01,2024-08-12,69
1307,77,2024-02-19,2025-01-14,81
1308,46,2024-02-23,2025-03-17,53
1309,35,2024-02-29,2024-05-30,26
1310,40,2024-04-05,2025-02-14,2
1311,36,2024-02-17,2024-07-11,66
1312,84,2024-02-28,2024-11-16,57
1313,66,2024-03-07,2024-04-19,51
1314,74,2024-01-24,2025-02-14,11
1315,9,2024-03-22,2024-09-10,85
1316,65,2024-02-10,2024-04-25,82
1317,45,2024-04-08,2024-11-07,7
1318,93,2024-04-05,2024-10-08,91
1319,90,2024-02-06,2024-12-07,85
1320,92,2024-03-24,2024-06-14,66
1321,34,2024-02-01,2024-07-23,50
1322,34,2024-01-11,2024-10-21,10
1323,20,2024-01-08,2024-07-11,35
1324,15,2024-02-18,2024-10-23,60
1325,56,2024-01-31,2025-02-21,45
1326,99,2024-03-04,2025-01-24,84
1327,84,2024-01-03,2025-04-05,5
1328,59,2024-03-03,2024-11-18,49
1329,7,2024-01-25,2024-09-04,30
1330,45,2024-03-21,2024-10-15,78
1331,2,2024-02-29,2024-05-07,2
1332,66,2024-01-10,2024-09-09,14
1333,52,2024-01-05,2025-03-31,92
1334,71,2024-02-19,2024-12-16,56
1335,37,2024-02-28,2024-04-26,40
1336,58,2024-02-22,2024-10-27,87
1337,52,2024-01-11,2024-06-30,3
1338,99,2024-01-25,2024-08-07,56
1339,63,2024-03-18,2025-02-27,33
1340,69,2024-02-21,2024-05-04,81
1341,7,2024-03-10,2024-05-19,35
1342,40,2024-03-16,2024-11-04,1
1343,44,2024-02-21,2024-04-27,4
1344,25,2024-03-20,2024-07-21,55
1345,45,2024-03-09,2024-11-26,18
1346,85,2024-02-05,2024-08-31,1
1347,79,2024-03-13,2025-02-16,87
1348,18,2024-02-15,2025-01-22,24
1349,68,2024-04-04,2024-12-17,55
1350,23,2024-01-19,2024-11-05,57
1351,54,2024-01-27,2024-04-28,69
1352,36,2024-03-15,2025-02-20,74
1353,74,2024-02-27,2024-05-17,96
1354,82,2024-04-03,2024-08-21,83
1355,68,2024-02-14,2024-12-04,50
1356,67,2024-01-19,2024-09-02,6
1357,66,2024-04-06,2024-07-24,70
1358,29,2024-02-10,2024-07-29,88
1359,45,2024-03-23,2024-08-15,16
1360,100,2024-01-09,2024-04-30,64
1361,25,2024-03-05,2024-08-04,81
1362,77,2024-01-13,2025-02-14,1
1363,3,2024-03-08,2024-08-04,54
1364,29,2024-03-18,2025-02-03,99
1365,51,2024-01-02,2024-08-05,64
1366,11,2024-03-05,2025-01-30,20
1367,99,2024-01-08,2025-01-26,90
1368,59,2024-03-17,2024-07-23,84
1369,22,2024-03-15,2024-04-21,72
1370,16,2024-02-27,2025-04-09,41
1371,77,2024-02-26,2024-11-10,54
1372,89,2024-01-09,2024-12-20,12
1373,89,2024-02-11,2025-01-30,8
1374,87,2024-03-27,2024-06-22,42
1375,82,2024-03-16,2024-04-24,97
1376,40,2024-01-21,2025-01-04,47
