purchase_order_id,inventory_id,cantidad,precio_unitario,descuento
920,1185,37,607,0.2
678,1186,30,25,0.1
148,1187,68,896,0
160,1188,52,116,0.3
96,1189,40,37,0.1
202,1190,12,71,0.4
683,1191,88,104,0.3
598,1192,23,31,0.4
680,1193,96,38,0
819,1194,36,204,0.4
852,1195,40,223,0.4
576,1196,8,613,0.1
273,1197,18,484,0.3
110,1198,81,332,0.2
328,1199,56,177,0.1
921,1200,86,201,0.4
709,1201,34,116,0.1
895,1202,17,580,0.4
889,1203,28,699,0.2
194,1204,100,126,0
9,1205,53,993,0
632,1206,79,531,0.4
236,1207,86,538,0.4
278,1208,95,147,0.1
544,1209,84,479,0.1
388,1210,18,486,0.4
967,1211,11,943,0.3
215,1212,54,97,0.1
669,1213,41,887,0
977,1214,19,873,0.1
713,1215,78,213,0
367,1216,16,963,0.4
534,1217,93,497,0.4
651,1218,89,922,0.4
177,1219,12,371,0.4
299,1220,37,101,0.2
697,1221,2,19,0
695,1222,83,258,0.4
976,1223,99,783,0.4
154,1224,16,830,0
785,1225,95,129,0
811,1226,64,313,0.4
573,1227,64,314,0.1
608,1228,76,525,0.4
239,1229,86,198,0
862,1230,48,299,0.3
351,1231,37,564,0.2
762,1232,95,181,0.4
626,1233,39,905,0.1
849,1234,33,552,0.1
361,1235,88,194,0
755,1236,16,501,0.4
880,1237,41,374,0.2
464,1238,87,803,0.4
115,1239,24,359,0.2
507,1240,98,215,0.4
578,1241,57,928,0
645,1242,57,562,0
666,1243,15,491,0
894,1244,53,471,0.1
726,1245,7,502,0.3
262,1246,63,828,0.3
957,1247,20,164,0.3
491,1248,62,203,0.3
690,1249,14,115,0.1
869,1250,57,680,0.1
782,1251,56,123,0.2
173,1252,6,669,0
743,1253,12,325,0.4
522,1254,20,638,0.3
733,1255,39,725,0.1
274,1256,21,273,0.1
11,1257,44,533,0.4
989,1258,34,828,0.4
620,1259,95,274,0.3
819,1260,26,234,0.2
179,1261,94,313,0.4
327,1262,15,636,0.4
276,1263,81,130,0
225,1264,4,818,0
485,1265,85,55,0.2
947,1266,18,393,0.4
660,1267,16,722,0
42,1268,62,222,0.4
923,1269,13,651,0.2
520,1270,8,921,0.2
373,1271,7,73,0.3
998,1272,24,893,0.4
648,1273,56,621,0.1
919,1274,38,972,0.1
378,1275,23,554,0.4
397,1276,97,677,0.4
587,1277,52,178,0.1
94,1278,17,284,0.4
124,1279,47,711,0.1
647,1280,4,933,0
441,1281,61,648,0.1
386,1282,66,718,0.4
524,1283,60,28,0
865,1284,99,62,0.4
590,1285,70,917,0.2
82,1286,16,990,0.4
546,1287,67,69,0.3
968,1288,67,481,0
420,1289,68,510,0
765,1290,69,710,0.2
275,1291,83,173,0.1
369,1292,68,555,0.3
519,1293,26,237,0
48,1294,69,358,0.1
121,1295,96,778,0
588,1296,46,247,0.2
39,1297,50,744,0.1
266,1298,32,995,0.3
375,1299,75,574,0.3
423,1300,77,92,0.1
942,1301,67,863,0
37,1302,62,238,0.3
296,1303,11,759,0
38,1304,37,368,0.2
726,1305,46,297,0.4
879,1306,54,235,0.4
990,1307,46,582,0
502,1308,56,856,0.3
608,1309,50,198,0
956,1310,8,136,0.4
334,1311,99,960,0.4
237,1312,71,318,0.3
698,1313,1,779,0.3
442,1314,65,2,0.3
150,1315,43,736,0.3
566,1316,42,894,0.1
897,1317,38,733,0.4
792,1318,49,809,0.4
191,1319,7,431,0.2
970,1320,52,867,0.3
337,1321,59,473,0.2
126,1322,68,65,0.2
507,1323,69,130,0.3
159,1324,37,965,0.4
853,1325,79,730,0.3
454,1326,75,844,0.4
271,1327,44,63,0.2
213,1328,37,326,0.2
621,1329,70,968,0.4
344,1330,1,989,0.1
878,1331,94,175,0.2
485,1332,80,307,0.1
270,1333,92,212,0.3
241,1334,56,462,0.1
405,1335,34,310,0
580,1336,52,298,0
362,1337,96,989,0.3
497,1338,25,720,0.4
847,1339,11,755,0.4
642,1340,83,222,0.3
778,1341,68,25,0
713,1342,25,981,0.2
998,1343,58,89,0
553,1344,47,20,0.4
207,1345,54,241,0
355,1346,31,965,0.2
344,1347,74,145,0
642,1348,32,908,0
366,1349,19,137,0.3
794,1350,95,737,0.1
558,1351,50,44,0
521,1352,60,821,0.1
312,1353,87,859,0
519,1354,35,799,0
568,1355,33,348,0.3
392,1356,40,296,0.4
66,1357,76,136,0.3
539,1358,21,434,0.4
452,1359,29,585,0.3
65,1360,50,36,0.3
538,1361,46,289,0
801,1362,44,115,0.4
714,1363,13,693,0.2
667,1364,27,196,0.4
471,1365,46,684,0.4
154,1366,58,461,0.2
122,1367,17,485,0.4
487,1368,93,258,0.3
982,1369,52,136,0.2
595,1370,58,524,0
786,1371,11,830,0.1
909,1372,16,318,0.1
358,1373,89,222,0.3
916,1374,44,324,0
787,1375,93,642,0
646,1376,38,842,0.1
148,1377,92,57,0.2
497,1378,13,382,0.1
654,1379,12,439,0.2
256,1380,48,605,0
104,1381,34,890,0.4
45,1382,74,601,0.1
309,1383,61,35,0
725,1384,30,585,0.4
45,1385,68,677,0.1
348,1386,70,815,0.4
53,1387,23,730,0.2
153,1388,22,398,0
618,1389,15,835,0.3
767,1390,87,462,0
878,1391,83,238,0.2
99,1392,62,863,0.3
145,1393,14,549,0
551,1394,15,643,0
727,1395,88,319,0.1
580,1396,7,174,0
548,1397,10,368,0.3
470,1398,24,376,0.2
312,1399,21,126,0.3
666,1400,50,571,0.3
242,1401,19,91,0.4
70,1402,8,457,0.1
790,1403,88,183,0.2
104,1404,93,912,0.2
758,1405,99,34,0
425,1406,11,460,0.2
29,1407,71,405,0.4
72,1408,24,652,0.4
386,1409,52,493,0.3
339,1410,20,130,0.3
366,1411,78,318,0.4
766,1412,70,86,0.2
911,1413,41,112,0.4
62,1414,2,503,0
853,1415,78,367,0
235,1416,20,949,0.1
641,1417,24,675,0.3
92,1418,92,200,0.4
998,1419,77,602,0.3
901,1420,80,653,0.3
565,1421,94,37,0
320,1422,39,402,0
89,1423,27,663,0.2
286,1424,26,638,0.3
361,1425,53,528,0.1
660,1426,7,649,0.1
265,1427,92,791,0
710,1428,2,482,0.3
291,1429,28,502,0.2
453,1430,90,544,0.4
144,1431,45,366,0.1
550,1432,17,426,0.2
149,1433,76,142,0.2
366,1434,9,99,0.3
642,1435,57,50,0.2
799,1436,61,229,0.4
350,1437,39,613,0.1
556,1438,95,982,0.4
381,1439,1,922,0.3
86,1440,57,840,0
130,1441,24,180,0.1
149,1442,67,750,0.1
644,1443,69,704,0.3
930,1444,79,927,0.2
216,1445,14,724,0.4
259,1446,54,374,0.1
670,1447,33,398,0.4
841,1448,13,529,0.4
333,1449,27,560,0.3
323,1450,75,267,0.1
812,1451,86,562,0.2
414,1452,23,721,0.3
766,1453,16,173,0.2
883,1454,90,83,0.2
190,1455,27,413,0
744,1456,54,720,0
964,1457,3,980,0
7,1458,30,283,0.2
189,1459,99,734,0.1
906,1460,19,836,0.2
936,1461,19,818,0.1
194,1462,35,563,0.2
626,1463,36,412,0.1
798,1464,29,201,0.2
828,1465,57,896,0.4
391,1466,76,472,0.2
32,1467,42,171,0.2
708,1468,12,604,0.2
920,1469,40,169,0
990,1470,29,356,0.2
153,1471,9,110,0.1
663,1472,21,63,0.3
180,1473,89,955,0
659,1474,45,239,0.1
465,1475,78,429,0.1
70,1476,2,224,0.2
952,1477,11,177,0.3
589,1478,70,672,0.1
683,1479,43,557,0.1
613,1480,64,920,0.2
643,1481,24,487,0
575,1482,91,234,0.4
909,1483,65,445,0.1
209,1484,98,25,0.3
558,1485,48,440,0.3
230,1486,76,107,0.1
979,1487,97,652,0.2
595,1488,19,5,0.2
312,1489,58,273,0
961,1490,85,843,0.3
253,1491,38,80,0.1
992,1492,98,633,0
278,1493,64,861,0.4
248,1494,66,173,0
140,1495,57,422,0.4
279,1496,82,401,0.2
16,1497,82,330,0.3
806,1498,84,116,0.1
401,1499,58,991,0.3
570,1500,60,278,0
542,1501,36,347,0.3
572,1502,34,324,0.4
591,1503,58,337,0.3
988,1504,69,789,0.3
396,1505,82,1000,0.2
204,1506,44,547,0.4
175,1507,72,578,0.3
754,1508,1,508,0.3
583,1509,67,54,0.4
768,1510,71,30,0.4
456,1511,7,384,0.4
926,1512,58,507,0.3
692,1513,95,789,0.1
202,1514,78,415,0
501,1515,71,488,0.1
828,1516,44,424,0.4
460,1517,10,197,0.3
353,1518,8,874,0.2
87,1519,93,986,0.2
790,1520,38,38,0.3
908,1521,17,6,0.1
361,1522,51,987,0.4
669,1523,24,377,0.4
565,1524,2,623,0.1
777,1525,100,406,0
840,1526,49,131,0.2
811,1527,15,873,0
169,1528,88,276,0.2
334,1529,45,853,0.4
414,1530,32,373,0
631,1531,3,444,0.2
902,1532,85,540,0.4
682,1533,89,298,0
246,1534,88,300,0
607,1535,45,596,0.1
144,1536,55,532,0.1
54,1537,68,92,0.3
628,1538,64,192,0.1
522,1539,1,139,0.1
412,1540,63,262,0.3
17,1541,81,982,0.2
260,1542,32,745,0.4
493,1543,7,616,0
678,1544,39,371,0.1
574,1545,14,377,0.3
856,1546,50,500,0
536,1547,36,595,0.2
758,1548,89,134,0.4
658,1549,26,199,0.2
923,1550,98,205,0.1
441,1551,22,993,0.1
497,1552,51,772,0
126,1553,37,924,0.3
67,1554,8,243,0.3
655,1555,3,792,0
308,1556,7,357,0.1
174,1557,52,998,0.4
859,1558,97,845,0.1
256,1559,57,299,0.2
629,1560,17,183,0.3
597,1561,99,725,0
719,1562,63,683,0.4
710,1563,17,785,0
915,1564,86,637,0.2
73,1565,90,101,0.2
766,1566,64,678,0.1
620,1567,93,231,0
843,1568,47,657,0.3
71,1569,53,398,0.4
972,1570,34,264,0.2
212,1571,75,148,0.4
779,1572,15,81,0.2
598,1573,27,98,0.3
545,1574,60,93,0.1
272,1575,90,919,0.2
138,1576,12,525,0.4
134,1577,51,505,0.2
147,1578,75,804,0.3
901,1579,63,479,0.1
434,1580,34,702,0
848,1581,43,123,0.1
940,1582,59,712,0.4
93,1583,86,583,0
644,1584,96,145,0
803,1585,31,656,0.2
962,1586,83,620,0.1
298,1587,66,431,0.2
946,1588,71,963,0.4
666,1589,13,392,0.2
761,1590,81,909,0.3
268,1591,5,773,0.1
723,1592,9,218,0
204,1593,14,355,0.2
334,1594,88,10,0.1
954,1595,26,366,0.3
969,1596,12,722,0.2
955,1597,43,314,0.3
255,1598,2,874,0.2
476,1599,88,443,0.1
163,1600,59,709,0.1
605,1601,58,304,0
353,1602,100,260,0.2
74,1603,48,651,0.3
229,1604,91,599,0.4
922,1605,62,515,0.2
644,1606,87,36,0
45,1607,21,703,0
415,1608,44,76,0.3
86,1609,48,578,0.4
543,1610,25,570,0
492,1611,30,321,0.1
649,1612,71,397,0.1
259,1613,47,55,0.3
707,1614,71,708,0
95,1615,79,779,0.4
995,1616,11,981,0
686,1617,93,549,0.3
164,1618,64,416,0.4
974,1619,95,551,0.2
744,1620,87,470,0.3
259,1621,44,162,0.4
927,1622,88,606,0
315,1623,78,941,0
880,1624,21,100,0
534,1625,27,20,0.3
490,1626,44,74,0.4
704,1627,45,142,0.4
775,1628,68,154,0.2
425,1629,4,962,0.3
876,1630,97,519,0.1
331,1631,89,344,0.4
838,1632,94,105,0.4
646,1633,34,580,0
900,1634,78,650,0.4
310,1635,43,963,0.2
67,1636,2,363,0
18,1637,8,217,0.2
611,1638,30,993,0.3
310,1639,59,896,0.1
373,1640,82,721,0.1
8,1641,66,433,0
113,1642,52,743,0.1
83,1643,62,127,0.1
648,1644,25,252,0.4
6,1645,34,96,0.2
148,1646,45,655,0.4
165,1647,94,685,0.1
548,1648,70,636,0.4
9,1649,68,33,0.1
510,1650,7,275,0.1
7,1651,84,321,0.2
232,1652,64,360,0.4
966,1653,36,431,0
724,1654,65,491,0.4
328,1655,4,588,0.3
872,1656,71,747,0
427,1657,17,149,0.3
346,1658,41,642,0.2
102,1659,60,407,0.3
854,1660,56,475,0.4
190,1661,87,123,0
251,1662,44,733,0
730,1663,32,957,0
175,1664,6,610,0.4
402,1665,10,261,0.2
400,1666,28,585,0.3
787,1667,92,380,0.2
503,1668,21,648,0.4
220,1669,44,890,0.4
255,1670,93,223,0.1
115,1671,87,611,0
861,1672,59,558,0.4
257,1673,36,547,0.4
968,1674,1,227,0.4
21,1675,63,153,0.1
647,1676,78,343,0.2
422,1677,51,785,0.3
1000,1678,26,254,0.3
421,1679,43,33,0.4
574,1680,88,370,0
571,1681,28,451,0.4
659,1682,69,185,0
882,1683,84,861,0.4
869,1684,3,282,0.1
74,1685,83,216,0.3
205,1686,22,903,0.1
482,1687,74,370,0.1
759,1688,77,251,0.3
353,1689,51,520,0.4
715,1690,64,360,0.4
464,1691,91,358,0.3
187,1692,18,257,0.4
364,1693,37,534,0.2
471,1694,34,728,0.4
386,1695,6,644,0.3
315,1696,83,129,0
244,1697,29,156,0
611,1698,73,379,0.2
313,1699,8,235,0.1
548,1700,38,706,0.2
779,1701,11,360,0.2
544,1702,81,841,0.3
366,1703,16,126,0
232,1704,16,471,0
156,1705,84,72,0.1
649,1706,100,171,0.3
883,1707,73,952,0.3
269,1708,48,396,0.2
28,1709,51,561,0.1
196,1710,12,921,0.1
159,1711,97,402,0.4
505,1712,3,407,0.1
508,1713,59,730,0.2
169,1714,74,50,0.4
728,1715,15,715,0.2
458,1716,41,896,0.4
882,1717,61,261,0
139,1718,32,459,0.1
592,1719,12,86,0.2
904,1720,76,819,0
533,1721,7,507,0.2
126,1722,23,530,0.1
836,1723,70,390,0.4
593,1724,66,299,0.4
8,1725,23,534,0.1
659,1726,57,263,0.4
176,1727,39,854,0.3
459,1728,51,105,0
581,1729,99,465,0.3
664,1730,83,239,0
369,1731,30,191,0.2
430,1732,76,682,0.1
735,1733,38,199,0.3
250,1734,22,961,0.2
896,1735,37,562,0.3
751,1736,97,467,0.4
994,1737,72,104,0.1
127,1738,93,580,0.4
413,1739,68,733,0.2
536,1740,50,591,0
240,1741,74,918,0.2
826,1742,25,965,0.3
426,1743,76,735,0.2
441,1744,76,487,0.1
792,1745,30,323,0
140,1746,79,623,0.1
976,1747,47,333,0
7,1748,36,110,0.3
919,1749,55,425,0.4
62,1750,19,426,0.1
485,1751,88,260,0
225,1752,84,188,0.1
514,1753,56,818,0.4
497,1754,20,36,0.2
311,1755,3,844,0.1
424,1756,89,127,0.3
311,1757,41,424,0.2
222,1758,64,138,0.2
816,1759,56,991,0.4
642,1760,59,307,0.2
336,1761,60,462,0.4
614,1762,42,1000,0.3
958,1763,22,483,0.2
524,1764,2,886,0.2
557,1765,84,482,0.1
39,1766,93,903,0.2
3,1767,15,417,0.1
120,1768,39,814,0.4
302,1769,47,248,0.1
846,1770,89,641,0.4
986,1771,27,779,0.4
442,1772,61,462,0.4
115,1773,38,344,0.3
913,1774,58,786,0.1
212,1775,99,628,0.4
950,1776,59,966,0
817,1777,32,835,0
908,1778,76,34,0.4
262,1779,36,492,0.3
678,1780,12,529,0
804,1781,50,46,0.2
152,1782,74,794,0.3
584,1783,71,886,0.4
311,1784,46,912,0.4
617,1785,99,940,0.3
947,1786,90,691,0.3
555,1787,94,135,0.3
407,1788,88,462,0.3
521,1789,93,597,0.1
21,1790,30,630,0.4
54,1791,72,827,0
78,1792,97,437,0.3
739,1793,52,946,0.3
245,1794,91,78,0.1
888,1795,78,336,0.3
992,1796,55,727,0.1
209,1797,58,892,0.4
208,1798,52,238,0
212,1799,74,59,0.2
775,1800,43,946,0
419,1801,31,999,0.1
128,1802,80,381,0.4
133,1803,54,193,0.4
943,1804,39,295,0.4
320,1805,67,555,0.4
474,1806,91,823,0
996,1807,8,355,0.2
204,1808,55,666,0.3
113,1809,88,476,0.3
874,1810,52,272,0.2
766,1811,56,617,0.2
838,1812,34,817,0.3
821,1813,88,690,0
455,1814,76,738,0
101,1815,38,173,0
75,1816,10,116,0
786,1817,90,941,0.3
365,1818,23,816,0.3
454,1819,79,705,0.2
15,1820,84,799,0.1
676,1821,51,383,0
265,1822,93,269,0.4
813,1823,58,60,0.3
994,1824,100,721,0.4
938,1825,55,363,0
592,1826,24,595,0
254,1827,82,213,0.3
58,1828,34,475,0.2
216,1829,21,874,0.4
4,1830,31,505,0
89,1831,56,977,0.4
982,1832,56,538,0.2
953,1833,20,742,0.1
381,1834,54,434,0.3
722,1835,52,399,0.4
271,1836,96,961,0.4
68,1837,4,260,0.3
649,1838,13,117,0.1
625,1839,87,101,0
149,1840,87,51,0.3
724,1841,17,759,0.1
343,1842,98,694,0.3
228,1843,69,149,0.1
840,1844,37,617,0.3
36,1845,100,197,0.2
632,1846,25,124,0
205,1847,77,879,0.3
257,1848,88,466,0.2
978,1849,72,961,0.3
859,1850,81,542,0
757,1851,96,570,0
246,1852,40,287,0
270,1853,54,543,0.4
510,1854,64,433,0.3
109,1855,100,996,0.1
552,1856,51,853,0.4
725,1857,93,375,0.2
702,1858,5,769,0.3
903,1859,48,624,0.3
45,1860,5,137,0
254,1861,39,869,0.4
970,1862,15,64,0.3
976,1863,79,477,0.4
756,1864,62,243,0
922,1865,81,321,0.2
137,1866,2,517,0.2
300,1867,11,573,0.3
661,1868,82,537,0
370,1869,74,133,0.3
434,1870,60,771,0
466,1871,63,926,0.2
790,1872,89,176,0.3
126,1873,59,531,0.1
387,1874,47,455,0
513,1875,90,292,0.2
118,1876,52,91,0.2
894,1877,19,995,0.1
419,1878,45,429,0.3
759,1879,2,700,0.3
608,1880,42,238,0.3
427,1881,45,170,0.3
231,1882,24,867,0.3
206,1883,100,75,0.4
492,1884,24,640,0.3
986,1885,25,502,0.1
250,1886,62,730,0.3
468,1887,45,741,0.4
673,1888,16,124,0.1
448,1889,14,126,0.4
75,1890,46,384,0.4
602,1891,55,122,0.2
700,1892,59,876,0.1
203,1893,55,945,0.2
885,1894,67,22,0.3
982,1895,77,641,0.3
232,1896,8,587,0.1
937,1897,30,293,0.4
713,1898,57,281,0.2
195,1899,97,77,0.4
692,1900,80,880,0.3
40,1901,27,989,0.2
562,1902,56,734,0.3
660,1903,64,346,0.1
657,1904,57,382,0.4
331,1905,28,888,0
403,1906,58,986,0.4
259,1907,12,55,0.3
626,1908,25,55,0.1
608,1909,9,969,0
334,1910,22,260,0.4
692,1911,100,143,0.1
998,1912,88,76,0.2
442,1913,10,357,0.2
480,1914,89,583,0.3
144,1915,98,271,0.4
440,1916,40,512,0.1
469,1917,13,205,0.2
258,1918,1,172,0
965,1919,71,365,0
300,1920,63,969,0.1
755,1921,33,111,0.1
408,1922,30,294,0
56,1923,62,384,0
889,1924,44,122,0.2
679,1925,91,246,0.3
78,1926,6,457,0
129,1927,4,614,0.4
29,1928,81,212,0.2
904,1929,88,516,0.2
955,1930,84,989,0.2
315,1931,45,152,0.2
405,1932,23,840,0.4
15,1933,2,618,0
813,1934,4,692,0.2
658,1935,1,14,0.3
447,1936,82,563,0.1
754,1937,100,670,0.4
305,1938,71,477,0.3
234,1939,23,193,0.3
160,1940,76,445,0.3
203,1941,64,592,0.3
923,1942,57,213,0.1
981,1943,60,567,0.2
170,1944,57,921,0.3
230,1945,87,747,0.2
459,1946,51,324,0.1
773,1947,89,287,0
429,1948,91,505,0.1
631,1949,86,905,0.3
242,1950,5,359,0.4
819,1951,35,30,0
190,1952,88,589,0
184,1953,2,722,0.2
81,1954,5,635,0.1
178,1955,48,186,0.1
95,1956,100,286,0.2
266,1957,33,746,0.4
280,1958,7,222,0.3
171,1959,24,349,0.1
445,1960,21,825,0.3
8,1961,65,131,0.2
655,1962,55,865,0.2
139,1963,63,313,0
653,1964,77,172,0.2
815,1965,57,985,0
26,1966,32,198,0.3
463,1967,65,331,0
772,1968,37,850,0.3
995,1969,26,812,0.4
145,1970,2,711,0.1
433,1971,50,399,0.3
967,1972,97,173,0.2
77,1973,85,146,0.3
592,1974,29,579,0
874,1975,77,121,0.3
615,1976,68,749,0.4
867,1977,34,825,0.1
226,1978,14,901,0.4
639,1979,79,990,0.3
861,1980,18,490,0.4
868,1981,93,780,0.2
488,1982,76,668,0.1
132,1983,84,104,0.2
126,1984,88,25,0.2
685,1985,82,951,0.2
125,1986,48,727,0.4
155,1987,15,607,0.4
12,1988,25,914,0.4
601,1989,26,705,0.4
149,1990,71,369,0.2
845,1991,79,298,0.1
870,1992,18,250,0.4
584,1993,52,34,0.2
992,1994,29,159,0.3
728,1995,77,292,0.2
238,1996,10,120,0.4
330,1997,41,155,0.2
235,1998,79,34,0.1
61,1999,30,267,0.2
658,2000,66,383,0
982,2001,89,446,0.1
736,2002,69,464,0.3
932,2003,21,316,0.4
211,2004,40,328,0
145,2005,71,165,0.4
111,2006,66,188,0.3
609,2007,86,422,0
671,2008,27,736,0.2
35,2009,74,505,0
273,2010,29,487,0.4
202,2011,2,479,0.2
616,2012,1,353,0
700,2013,61,277,0.1
212,2014,19,969,0.3
347,2015,28,962,0.4
263,2016,91,798,0
134,2017,95,387,0.2
415,2018,76,200,0.3
975,2019,87,809,0
247,2020,89,746,0.1
397,2021,22,218,0.4
257,2022,43,987,0.3
801,2023,99,708,0.1
399,2024,51,986,0
720,2025,2,213,0.2
211,2026,85,64,0.3
773,2027,68,658,0
28,2028,77,789,0.4
937,2029,26,475,0.4
716,2030,36,430,0.4
334,2031,1,602,0.2
347,2032,49,123,0
84,2033,19,382,0
666,2034,67,364,0.1
269,2035,1,687,0.2
617,2036,61,518,0.1
483,2037,48,746,0.1
764,2038,87,339,0
966,2039,12,189,0.3
420,2040,7,822,0.2
710,2041,46,622,0.4
347,2042,76,951,0.3
598,2043,65,436,0.3
428,2044,42,955,0.1
469,2045,21,788,0.1
771,2046,88,671,0.1
88,2047,18,265,0
508,2048,51,627,0.2
291,2049,45,569,0.2
208,2050,31,321,0
497,2051,57,371,0
116,2052,90,760,0.1
617,2053,100,399,0.2
94,2054,67,552,0
71,2055,59,674,0.2
983,2056,85,214,0.4
385,2057,61,701,0.2
75,2058,48,113,0.4
178,2059,87,845,0.1
992,2060,83,718,0
495,2061,79,289,0.2
129,2062,85,565,0.1
399,2063,8,381,0.4
519,2064,61,298,0.3
991,2065,58,759,0.3
73,2066,66,507,0.1
871,2067,51,490,0.4
791,2068,56,501,0.4
92,2069,71,178,0.3
809,2070,14,77,0
153,2071,82,932,0.3
52,2072,67,100,0.3
616,2073,62,795,0.4
267,2074,28,562,0.1
527,2075,98,539,0.2
578,2076,38,539,0.2
561,2077,16,397,0.2
997,2078,2,860,0
687,2079,28,403,0.1
786,2080,29,572,0
732,2081,82,547,0.1
538,2082,75,417,0.4
179,2083,83,957,0
321,2084,50,996,0
685,2085,28,318,0.2
76,2086,55,316,0
843,2087,95,281,0.3
999,2088,16,534,0
121,2089,68,52,0
779,2090,24,54,0.4
21,2091,56,452,0
865,2092,47,269,0.3
427,2093,92,633,0.4
277,2094,86,162,0.1
724,2095,93,660,0
895,2096,33,916,0.4
617,2097,36,358,0.4
832,2098,25,838,0
442,2099,10,68,0.3
187,2100,72,846,0.4
645,2101,84,135,0
377,2102,23,854,0.3
624,2103,57,87,0.1
551,2104,56,469,0
504,2105,62,954,0.1
437,2106,5,597,0.2
441,2107,88,390,0.3
259,2108,52,546,0.1
146,2109,69,962,0.3
1,2110,46,55,0.4
132,2111,38,503,0.1
235,2112,7,616,0.2
741,2113,24,869,0.1
108,2114,26,426,0.4
982,2115,85,781,0.3
466,2116,47,926,0
345,2117,74,859,0.1
533,2118,63,892,0.3
107,2119,5,137,0.2
178,2120,100,986,0.1
476,2121,66,738,0.1
949,2122,3,250,0.1
777,2123,40,578,0.1
608,2124,10,323,0.1
141,2125,13,297,0.3
659,2126,96,878,0.1
733,2127,52,304,0.4
530,2128,6,329,0.3
701,2129,52,676,0.1
862,2130,28,80,0.3
718,2131,67,147,0.1
466,2132,55,919,0.4
243,2133,86,454,0
267,2134,33,203,0.1
223,2135,79,872,0.2
284,2136,27,583,0.2
199,2137,4,356,0.4
963,2138,62,285,0.2
927,2139,19,634,0.2
984,2140,4,245,0.2
777,2141,91,93,0.4
209,2142,86,973,0
205,2143,38,50,0.2
863,2144,59,860,0.4
103,2145,23,811,0.1
251,2146,2,757,0.2
52,2147,64,365,0.1
484,2148,85,919,0
678,2149,62,869,0
777,2150,91,830,0
650,2151,23,300,0.2
979,2152,47,208,0.4
683,2153,96,309,0.3
763,2154,79,997,0.3
969,2155,67,327,0.1
470,2156,4,207,0.3
16,2157,31,416,0.2
631,2158,73,819,0
288,2159,4,46,0.4
396,2160,15,745,0.2
20,2161,29,567,0.2
982,2162,10,625,0
254,2163,44,906,0.4
260,2164,49,205,0.1
611,2165,89,508,0.1
357,2166,33,549,0.4
680,2167,82,922,0
772,2168,71,498,0.3
745,2169,38,108,0.3
469,2170,32,361,0.4
38,2171,42,35,0.2
410,2172,29,537,0.2
106,2173,52,44,0.2
804,2174,56,397,0
872,2175,14,792,0.2
798,2176,29,323,0.2
632,2177,70,582,0.1
888,2178,82,443,0.1
361,2179,87,473,0.4
915,2180,21,686,0.3
837,2181,86,986,0.2
547,2182,20,964,0.1
156,2183,1,910,0.2
74,2184,10,442,0.1
190,2185,37,330,0
202,2186,28,895,0.3
475,2187,15,55,0
293,2188,84,832,0.3
913,2189,6,860,0.1
642,2190,24,163,0.2
123,2191,4,937,0.3
403,2192,54,202,0.4
361,2193,77,722,0.2
40,2194,65,831,0.3
101,2195,55,731,0
103,2196,53,266,0.3
765,2197,50,326,0
204,2198,41,357,0.2
297,2199,83,443,0
424,2200,47,521,0.4
340,2201,79,715,0
396,2202,64,356,0
879,2203,58,198,0
171,2204,21,476,0
187,2205,34,857,0.2
266,2206,91,554,0
204,2207,39,156,0.1
568,2208,93,133,0.1
85,2209,28,371,0.3
963,2210,18,462,0.1
927,2211,57,66,0.2
22,2212,47,34,0
547,2213,31,788,0.1
682,2214,63,353,0.2
639,2215,12,229,0
456,2216,56,232,0.3
808,2217,2,156,0.2
776,2218,82,997,0.2
796,2219,31,475,0
951,2220,44,617,0.2
753,2221,85,395,0.2
529,2222,48,723,0.2
578,2223,2,573,0.2
780,2224,18,492,0
488,2225,48,451,0.3
715,2226,100,434,0.4
834,2227,99,714,0.3
172,2228,89,950,0
263,2229,84,516,0
83,2230,73,291,0.2
70,2231,6,72,0
227,2232,51,264,0.4
46,2233,56,733,0.1
611,2234,5,725,0.3
992,2235,86,165,0.2
966,2236,80,350,0.3
195,2237,56,411,0
719,2238,42,53,0
292,2239,98,486,0.2
165,2240,46,442,0.2
205,2241,64,672,0.2
761,2242,34,933,0.1
86,2243,87,342,0.2
953,2244,43,926,0.1
462,2245,6,567,0.2
523,2246,90,282,0.2
781,2247,54,612,0
345,2248,58,382,0
250,2249,98,878,0.3
68,2250,34,55,0.1
468,2251,19,567,0.3
3,2252,33,496,0.2
877,2253,86,460,0.3
936,2254,98,4,0
870,2255,46,357,0.1
595,2256,40,651,0.1
120,2257,40,336,0
816,2258,6,272,0.1
214,2259,77,627,0.2
485,2260,75,338,0.1
714,2261,12,912,0.3
347,2262,91,447,0
852,2263,70,729,0.2
166,2264,42,829,0.2
165,2265,18,587,0.3
180,2266,26,310,0.2
268,2267,56,476,0.2
932,2268,89,819,0.4
556,2269,17,663,0.4
65,2270,82,83,0.4
286,2271,39,729,0.1
517,2272,14,395,0.3
582,2273,98,136,0.3
372,2274,96,736,0.3
503,2275,86,609,0.4
941,2276,29,55,0
909,2277,84,880,0.2
642,2278,64,15,0.4
428,2279,68,112,0.4
643,2280,58,949,0.4
453,2281,66,716,0
926,2282,82,593,0.1
37,2283,72,558,0.1
828,2284,20,195,0.3
455,2285,9,449,0
29,2286,27,160,0.4
516,2287,51,921,0.3
15,2288,3,118,0.4
457,2289,51,99,0.3
496,2290,31,505,0.2
765,2291,68,604,0.3
226,2292,74,505,0.3
