inventory_id,purchase_order_id,cantidad,precio_unitario,subtotal
1255,984,77,459,611
1256,13,95,519,1336
1257,767,88,3,9197
1258,836,19,577,586
1259,997,52,983,2111
1260,113,22,769,4058
1261,19,5,752,1980
1262,151,94,483,1160
1263,63,100,992,9582
1264,915,92,477,2125
1265,105,14,970,829
1266,835,67,843,4273
1267,681,64,578,605
1268,90,38,297,8290
1269,322,64,590,2507
1270,223,69,567,9525
1271,963,15,73,7887
1272,793,73,812,1852
1273,691,1,263,2491
1274,751,4,974,1929
1275,99,96,757,5016
1276,611,4,192,3153
1277,96,94,703,1115
1278,455,85,840,6743
1279,108,8,199,6294
1280,809,49,443,618
1281,743,51,123,4377
1282,301,11,273,57
1283,982,8,923,7993
1284,195,4,841,7743
1285,227,21,286,1759
1286,611,71,139,5777
1287,720,60,510,3175
1288,915,9,249,8120
1289,233,63,370,4937
1290,424,6,899,5304
1291,176,47,963,5418
1292,496,35,83,3523
1293,540,55,87,4719
1294,498,17,227,6304
1295,290,95,638,7276
1296,286,66,576,1693
1297,472,55,853,1452
1298,482,84,539,3319
1299,641,45,239,7720
1300,562,44,473,6618
1301,90,42,94,1642
1302,265,76,485,9525
1303,168,31,101,6620
1304,690,56,690,8619
1305,449,3,604,2743
1306,737,57,307,3937
1307,743,52,395,1349
1308,315,44,928,1797
1309,336,97,357,5970
1310,397,23,124,9011
1311,939,100,907,247
1312,988,6,107,8312
1313,556,86,511,8833
1314,384,84,106,4609
1315,530,81,350,6538
1316,472,87,470,9148
1317,901,14,373,1527
1318,177,46,969,2980
1319,702,74,330,9470
1320,927,23,528,2976
1321,500,45,195,1575
1322,953,41,774,2181
1323,670,87,873,9812
1324,164,67,465,167
1325,289,75,66,4056
1326,476,79,45,1698
1327,517,44,85,2220
1328,470,96,745,8288
1329,521,3,3,310
1330,640,75,183,6357
1331,870,18,11,4601
1332,735,66,163,3713
1333,553,38,117,9391
1334,276,30,314,5204
1335,195,68,549,9642
1336,412,88,339,2712
1337,776,98,183,3796
1338,545,79,77,9783
1339,728,43,201,4829
1340,892,80,96,1059
1341,365,17,228,1024
1342,154,22,660,1422
1343,938,1,140,2264
1344,231,33,399,1923
1345,689,81,284,9508
1346,392,13,343,1064
1347,882,67,792,5623
1348,623,52,798,7399
1349,503,38,258,8935
1350,857,19,876,3267
1351,244,21,59,9621
1352,904,2,326,7546
1353,31,91,957,2448
1354,712,88,509,9185
1355,844,68,112,5102
1356,436,16,633,5100
1357,19,39,195,9102
1358,162,90,503,7761
1359,89,9,314,5674
1360,824,58,238,7517
1361,110,63,584,9161
1362,736,51,689,1512
1363,27,63,774,5318
1364,551,97,722,9170
1365,987,56,771,5815
1366,321,49,688,745
1367,265,16,916,6715
1368,210,82,273,5962
1369,89,53,547,6866
1370,933,41,414,2868
1371,339,16,816,2955
1372,227,33,127,6000
1373,300,44,146,4701
1374,997,30,237,5190
1375,356,37,624,1425
1376,668,88,649,4416
1377,615,94,488,8687
1378,218,84,597,3127
1379,788,78,225,1423
1380,341,66,190,9756
1381,183,86,88,8329
1382,944,99,45,6508
1383,526,27,269,3028
1384,863,70,270,215
1385,719,32,310,8798
1386,461,60,568,8736
1387,184,55,473,5866
1388,366,7,51,6327
1389,343,43,69,1601
1390,463,84,955,368
1391,142,61,867,5001
1392,90,3,341,7210
1393,427,35,626,8836
1394,209,33,377,8832
1395,188,3,127,200
1396,485,68,889,9100
1397,439,74,414,5832
1398,944,57,954,1914
1399,987,85,262,1692
1400,397,90,830,5417
1401,426,16,629,6205
1402,985,20,990,6566
1403,866,89,319,8928
1404,844,5,145,354
1405,817,91,131,3895
1406,230,99,337,9833
1407,326,46,25,7666
1408,788,98,998,3472
1409,615,57,430,81
1410,999,53,502,5369
1411,81,65,273,1140
1412,203,64,965,8100
1413,881,58,169,8810
1414,755,61,486,3965
1415,499,6,985,6206
1416,583,72,641,6348
1417,691,2,975,1029
1418,564,88,325,7783
1419,653,93,652,5916
1420,788,21,864,7617
1421,422,41,563,677
1422,517,13,428,5835
1423,306,43,757,6810
1424,635,23,969,3703
1425,77,20,578,1243
1426,951,95,866,8068
1427,679,6,65,9013
1428,675,27,846,8202
1429,157,43,673,4150
1430,390,24,892,9535
1431,205,24,268,7695
1432,22,61,273,2030
1433,201,91,472,2785
1434,814,72,800,3089
1435,143,12,187,146
1436,348,26,268,8915
1437,549,73,42,4008
1438,756,73,482,4438
1439,52,56,238,1384
1440,43,91,413,7601
1441,476,47,145,5262
1442,221,60,118,9137
1443,540,38,359,8957
1444,445,66,407,9203
1445,350,18,978,741
1446,581,12,49,6738
1447,735,69,574,1055
1448,276,64,211,6236
1449,700,54,392,8407
1450,468,11,861,4465
1451,888,11,740,3828
1452,336,90,365,541
1453,640,24,71,1122
1454,423,8,614,2649
1455,430,20,768,8164
1456,986,27,357,1129
1457,432,5,875,9016
1458,452,34,707,6528
1459,904,12,731,3147
1460,288,86,970,51
1461,134,89,959,679
1462,389,49,722,8898
1463,229,1,3,5329
1464,958,62,516,5816
1465,405,65,49,5127
1466,708,51,289,2689
1467,255,99,327,7131
1468,408,92,248,9257
1469,54,83,862,484
1470,526,44,791,1079
1471,474,35,17,9026
1472,949,22,228,4289
1473,726,29,775,7822
1474,788,88,893,17
1475,489,31,996,6148
1476,398,12,707,6817
1477,812,55,943,188
1478,601,29,998,4556
1479,573,67,200,7326
1480,416,32,593,8867
1481,906,70,391,5411
1482,987,55,420,2029
1483,718,74,871,9712
1484,113,62,888,1036
1485,561,4,663,6531
1486,217,4,669,9727
1487,441,49,849,3328
1488,499,49,46,2575
1489,79,59,212,3711
1490,847,37,239,2057
1491,618,66,422,5867
1492,612,64,498,9228
1493,947,80,848,5521
1494,193,79,972,6792
1495,358,25,871,8134
1496,310,48,103,5975
1497,966,57,282,2007
1498,569,47,882,1837
1499,65,31,342,2916
1500,244,54,229,2675
1501,276,79,799,9431
1502,448,42,931,4945
1503,185,98,972,5980
1504,30,40,574,9952
1505,138,33,415,2494
1506,997,99,390,9997
1507,463,9,604,436
1508,160,18,635,7019
1509,38,71,382,6564
1510,293,41,595,6134
1511,204,11,756,1941
1512,978,73,365,1506
1513,292,69,119,6708
1514,943,8,438,9021
1515,172,88,415,1666
1516,98,9,521,6636
1517,115,52,67,3527
1518,658,63,898,5135
1519,433,49,456,2523
1520,124,45,993,2112
1521,269,10,227,5286
1522,863,71,549,977
1523,250,39,219,4320
1524,556,78,444,885
1525,227,67,580,8759
1526,761,48,28,9544
1527,149,97,381,9322
1528,968,86,717,5777
1529,371,12,426,1297
1530,325,38,865,6544
1531,67,63,670,8593
1532,702,41,558,7396
1533,668,95,946,8382
1534,364,32,929,8149
1535,23,16,773,4728
1536,609,45,169,9982
1537,122,1,879,5283
1538,562,72,965,6098
1539,140,57,1,4817
1540,72,23,766,1974
1541,140,91,264,7815
1542,674,79,153,7054
1543,213,22,883,2078
1544,806,43,379,4881
1545,459,27,940,5522
1546,396,91,952,43
1547,248,61,61,8978
1548,46,58,584,8452
1549,479,86,186,429
1550,378,71,221,5286
1551,784,25,999,6099
1552,234,35,979,8256
1553,327,70,917,9868
1554,400,78,651,4723
1555,918,52,242,3256
1556,546,4,633,5452
1557,396,17,780,6901
1558,750,64,75,2449
1559,153,52,756,7115
1560,503,86,271,6691
1561,952,66,348,7398
1562,766,59,245,322
1563,235,24,302,4160
1564,371,78,14,8873
1565,227,67,302,7446
1566,912,30,189,6240
1567,256,27,620,9740
1568,30,1,656,3224
1569,493,46,509,8028
1570,316,28,83,257
1571,124,76,652,6204
1572,259,7,597,7595
1573,150,25,579,6824
1574,805,67,698,7930
1575,807,58,762,3596
1576,64,98,154,9071
1577,704,19,538,1039
1578,230,4,31,3047
1579,470,59,53,6643
1580,673,44,511,3525
1581,163,13,253,3264
1582,371,60,293,1513
1583,677,87,358,7421
1584,479,25,984,691
1585,58,83,362,4340
1586,591,66,22,4263
1587,931,50,652,1830
1588,637,2,416,836
1589,96,49,64,2501
1590,380,65,553,1158
1591,106,37,91,530
1592,361,64,685,4964
1593,680,65,830,7406
1594,89,72,176,3865
1595,399,50,20,6018
1596,54,3,967,5972
1597,830,60,626,1691
1598,223,86,965,5918
1599,266,40,986,5350
1600,505,22,378,6588
1601,492,13,975,1288
1602,674,48,835,6272
1603,466,72,98,8068
1604,108,41,838,7126
1605,986,91,506,4306
1606,84,86,525,3195
1607,416,10,434,9379
1608,284,80,563,1974
1609,672,42,539,8203
1610,536,9,995,2847
1611,10,35,140,7351
1612,362,84,634,6300
1613,822,39,83,6313
1614,820,61,768,3280
1615,658,34,383,8542
1616,638,43,110,2568
1617,396,72,234,9944
1618,260,61,796,5640
1619,357,94,156,4762
1620,961,51,826,4321
1621,666,36,225,5577
1622,736,42,961,928
1623,563,58,198,1359
1624,515,83,41,1065
1625,428,12,250,3497
1626,813,27,203,7245
1627,257,97,68,4553
1628,704,82,91,2723
1629,874,24,62,3775
1630,770,43,885,5955
1631,429,81,333,4947
1632,251,80,455,5754
1633,258,57,198,112
1634,294,73,476,3971
1635,684,5,624,8238
1636,208,100,944,4412
1637,635,80,780,1457
1638,259,90,210,1260
1639,744,72,801,375
1640,174,84,742,1810
1641,156,61,410,8916
1642,740,6,338,9911
1643,750,19,313,9926
1644,54,11,47,137
1645,411,9,33,2111
1646,482,24,493,7400
1647,259,15,915,6979
1648,957,23,846,2031
1649,488,75,539,2251
1650,259,22,230,622
1651,794,73,457,5175
1652,178,64,389,7462
1653,684,7,453,9477
1654,447,11,899,1008
1655,16,94,459,7728
1656,478,19,74,1956
1657,205,41,185,1333
1658,957,29,964,9667
1659,784,5,968,2572
1660,71,15,723,2427
1661,11,19,348,8680
1662,885,99,806,678
1663,974,100,237,632
1664,357,86,661,8428
1665,627,33,974,509
1666,169,37,782,7925
1667,244,93,776,2045
1668,547,57,316,1357
1669,613,96,116,1724
1670,91,93,873,7173
1671,31,67,967,7915
1672,822,54,911,4012
1673,56,31,760,1134
1674,996,98,42,1072
1675,101,3,131,5278
1676,474,81,689,8628
1677,256,93,396,6937
1678,715,47,328,9962
1679,497,62,212,6518
1680,669,28,719,3206
1681,329,86,263,5311
1682,106,5,989,5989
1683,903,3,576,6358
1684,432,84,784,3002
1685,940,4,428,8090
1686,8,9,967,5436
1687,810,52,366,5597
1688,448,38,155,2215
1689,950,63,190,4213
1690,65,40,724,6581
1691,816,47,25,218
1692,309,86,549,3526
1693,345,1,91,5849
1694,539,26,489,8885
1695,573,27,835,1178
1696,967,74,555,3868
1697,944,71,684,1004
1698,587,57,554,792
1699,715,84,988,2165
1700,858,48,433,1684
1701,76,72,927,2663
1702,980,21,187,3514
1703,506,10,435,8871
1704,715,99,765,9488
1705,503,67,928,3375
1706,977,16,290,8563
1707,612,80,103,3709
1708,778,21,541,1348
1709,206,72,971,2219
1710,469,5,691,9996
1711,744,13,686,8867
1712,190,61,845,853
1713,457,33,514,1117
1714,124,77,235,6240
1715,630,39,353,9220
1716,648,58,993,6089
1717,955,36,681,1734
1718,390,36,864,2138
1719,442,31,27,5638
1720,239,81,825,1853
1721,337,77,374,1931
1722,395,30,527,9459
1723,867,48,400,9535
1724,302,97,885,7935
1725,278,10,884,2704
1726,121,88,541,2778
1727,434,65,125,5966
1728,192,41,965,9082
1729,605,81,165,8007
1730,146,2,577,3540
1731,862,39,132,7888
1732,535,76,626,1034
1733,680,63,157,8569
1734,737,27,456,1630
1735,731,100,995,8573
1736,797,27,2,3542
1737,836,33,722,7616
1738,855,83,848,9383
1739,844,71,289,8095
1740,783,85,775,7856
1741,224,77,632,7892
1742,754,78,288,5280
1743,800,46,624,4510
1744,550,67,257,3993
1745,564,41,767,9869
1746,177,8,827,6661
1747,60,20,156,5818
1748,973,98,910,2153
1749,837,45,52,7119
1750,884,67,26,2546
1751,839,69,733,1680
1752,955,6,602,1836
1753,340,91,249,5932
1754,77,54,916,2560
1755,238,85,526,4150
1756,694,9,31,2515
1757,804,31,566,3990
1758,600,55,412,4140
1759,974,41,379,6282
1760,108,4,694,123
1761,816,22,840,265
1762,542,72,897,9369
1763,877,76,117,9396
1764,755,76,28,6818
1765,207,28,952,7200
1766,411,38,987,3936
1767,724,66,421,8735
1768,838,13,595,1671
1769,556,46,699,4892
1770,413,94,59,5210
1771,98,62,8,469
1772,541,17,124,6975
1773,472,29,127,1797
1774,780,26,859,9706
1775,22,46,249,7062
1776,319,74,753,8302
1777,909,1,486,937
1778,347,78,484,144
1779,220,29,633,8682
1780,318,7,66,496
1781,275,30,503,336
1782,336,11,163,2322
1783,483,55,869,2739
1784,218,27,804,9432
1785,824,65,645,4671
1786,583,57,550,9697
1787,955,12,598,3987
1788,9,57,764,1262
1789,372,20,496,1143
1790,859,86,812,8117
1791,360,5,682,8423
1792,415,66,976,975
1793,535,100,438,5261
1794,614,60,930,148
1795,713,65,664,8968
1796,513,74,958,3106
1797,416,60,353,1337
1798,653,10,746,3228
1799,204,24,25,7201
1800,371,15,77,3363
1801,51,71,671,6310
1802,619,100,203,1150
1803,485,54,188,7551
1804,91,74,142,6807
1805,215,54,390,6819
1806,531,94,336,30
1807,345,67,593,266
1808,818,84,734,4883
1809,497,90,294,1180
1810,478,98,309,9810
1811,312,51,482,3003
1812,908,47,122,3699
1813,461,97,502,7549
1814,344,60,238,5460
1815,550,71,72,7036
1816,335,64,262,9825
1817,75,36,488,8924
1818,587,43,619,6541
1819,420,76,528,4191
1820,275,19,508,1516
1821,579,94,375,3591
1822,439,9,392,2912
1823,402,13,784,376
1824,878,75,487,5723
1825,624,51,766,1370
1826,824,54,842,9662
1827,293,40,176,2297
1828,331,62,928,4961
1829,89,51,666,1464
1830,539,67,910,2495
1831,543,57,633,8605
1832,774,9,988,8022
1833,416,47,797,2832
1834,123,31,654,3362
1835,754,39,359,6058
1836,543,26,378,8275
1837,766,13,926,5588
1838,154,44,510,295
1839,475,73,844,6313
1840,81,68,192,7176
1841,890,14,641,6715
1842,56,17,101,5394
1843,777,70,939,6255
1844,704,98,971,4873
1845,172,17,221,8290
1846,596,28,219,8374
1847,611,61,380,1733
1848,699,39,349,5710
1849,918,80,94,13
1850,48,51,806,2049
1851,420,13,917,3437
1852,558,43,737,9339
1853,100,42,542,7354
1854,165,84,647,5274
1855,919,35,300,6642
1856,611,39,24,3639
1857,870,71,706,6746
1858,199,50,306,9744
1859,903,64,431,8061
1860,163,84,812,4558
1861,767,70,309,1476
1862,70,92,444,2400
1863,975,42,426,4077
1864,194,37,582,2396
1865,453,79,426,7365
1866,730,14,966,6337
1867,464,8,161,1118
1868,202,94,210,8721
1869,969,8,886,3592
1870,226,92,586,2146
1871,498,9,725,2369
1872,490,56,246,2867
1873,311,92,149,6636
1874,517,18,361,7575
1875,957,62,877,2097
1876,162,79,759,7433
1877,916,87,634,9100
1878,841,93,116,8435
1879,181,17,323,2581
1880,886,81,997,681
1881,286,40,238,3510
1882,123,13,413,3815
1883,166,72,434,9321
1884,476,95,200,9701
1885,14,40,731,565
1886,156,17,65,3568
1887,518,99,887,831
1888,535,66,516,7629
1889,561,93,749,8022
1890,408,80,26,9681
1891,847,67,853,2075
1892,902,94,666,4711
1893,269,60,635,5037
1894,568,96,956,9261
1895,435,89,781,5852
1896,344,25,741,743
1897,793,47,926,5949
1898,385,83,439,3205
1899,97,59,74,7836
1900,794,33,185,7729
1901,945,25,938,5494
1902,110,85,242,3136
1903,812,24,943,4028
1904,889,92,599,5277
1905,239,64,999,3666
1906,831,46,585,7512
1907,976,24,826,2084
1908,730,17,963,4112
1909,616,19,421,8007
1910,237,24,378,5419
1911,225,21,667,6732
1912,122,27,191,9594
1913,106,36,228,2854
1914,27,97,662,9693
1915,547,85,815,7728
1916,420,2,483,5943
1917,629,95,186,9073
1918,987,57,634,7089
1919,729,28,397,6342
1920,346,20,593,901
1921,87,70,722,8335
1922,693,30,395,3507
1923,393,9,476,4850
1924,356,1,575,6140
1925,633,3,88,6456
1926,187,16,365,1446
1927,41,29,572,3021
1928,533,90,657,3237
1929,62,40,730,856
1930,596,76,533,869
1931,388,50,915,5553
1932,859,99,839,7465
1933,809,3,616,6949
1934,978,43,633,7234
1935,57,19,978,9488
1936,425,18,837,7062
1937,170,43,878,6011
1938,774,35,527,7209
1939,649,22,82,695
1940,443,47,247,7849
1941,749,12,863,2737
1942,94,6,68,6267
1943,460,17,50,7016
1944,486,97,205,6034
1945,318,99,497,626
1946,128,85,688,6223
1947,148,3,337,9738
1948,54,54,407,5678
1949,202,78,744,8534
1950,864,21,797,9293
1951,454,18,510,9185
1952,237,66,400,3131
1953,510,73,824,5773
1954,555,100,324,4503
1955,19,16,859,1243
1956,748,79,648,9677
1957,704,59,403,3205
1958,537,32,23,2899
1959,106,7,228,1140
1960,838,89,191,4903
1961,72,4,501,2831
1962,165,86,345,9191
1963,451,70,983,5670
1964,362,20,420,8362
1965,788,72,615,3288
1966,320,28,974,9516
1967,204,54,253,163
1968,834,10,48,8853
1969,621,78,939,5346
1970,816,91,546,6279
1971,835,50,797,3008
1972,11,55,426,3646
1973,120,63,252,107
1974,724,98,37,8056
1975,195,73,740,9718
1976,288,10,618,237
1977,338,37,613,6008
1978,97,23,969,9097
1979,434,37,68,7311
1980,927,78,764,8078
1981,471,61,21,4166
1982,489,36,405,9930
1983,421,40,166,9023
1984,285,28,782,7295
1985,973,21,933,5585
1986,94,5,716,266
1987,436,86,705,6848
1988,232,80,523,3274
1989,942,13,8,9103
1990,645,13,45,3367
1991,371,85,469,9538
1992,42,30,744,1245
1993,555,23,349,5537
1994,96,24,827,3459
1995,221,73,841,7084
1996,538,53,674,1930
1997,809,50,868,1179
1998,474,21,894,3512
1999,360,3,560,4723
2000,283,4,341,2355
2001,764,31,363,2517
2002,617,7,589,964
2003,757,13,216,1384
2004,398,39,492,1923
2005,630,29,880,1051
2006,702,62,407,9481
2007,411,72,78,4121
2008,897,72,636,7368
2009,640,3,532,6669
2010,69,89,882,7992
2011,460,41,427,8577
2012,354,80,236,3398
2013,958,51,316,3668
2014,193,52,509,5526
2015,89,96,227,3968
2016,634,56,556,6890
2017,947,18,858,3638
2018,716,21,169,753
2019,591,3,719,5677
2020,811,84,658,2749
2021,447,10,380,4785
2022,294,2,455,3651
2023,20,50,239,6184
2024,411,13,715,9272
2025,205,4,76,2391
2026,558,87,16,9858
2027,20,60,182,3791
2028,519,25,97,1905
2029,756,3,519,4681
2030,735,63,803,4726
2031,109,19,228,2317
2032,996,36,974,9919
2033,228,39,800,9178
2034,595,25,421,8948
2035,158,61,343,1971
2036,73,97,216,7273
2037,575,86,720,3081
2038,137,51,629,9646
2039,128,6,636,6998
2040,217,67,820,5356
2041,594,13,331,669
2042,381,27,676,3732
2043,47,45,161,6050
2044,799,56,144,1021
2045,460,61,291,9580
2046,949,73,706,2095
2047,699,93,251,8030
2048,985,9,252,1454
2049,145,20,871,6213
2050,328,67,607,3777
2051,509,61,667,3192
2052,529,23,98,5891
2053,392,32,955,2968
2054,308,97,391,6232
2055,57,36,151,5087
2056,544,67,46,2434
2057,124,25,469,4278
2058,131,24,394,3941
2059,757,28,352,238
2060,291,6,546,3962
2061,889,88,747,6281
2062,321,74,701,1006
2063,937,20,165,3571
2064,749,19,725,1000
2065,715,95,355,426
2066,517,64,375,4672
2067,338,78,649,8917
2068,383,67,181,6749
2069,856,1,970,8114
2070,532,33,894,2722
2071,852,52,168,4784
2072,790,28,76,2509
2073,601,18,190,160
2074,196,43,256,1919
2075,126,15,505,5960
2076,80,72,30,4064
2077,339,77,411,4832
2078,48,67,227,5330
2079,257,95,186,8553
2080,968,74,394,1942
2081,457,30,321,8259
2082,112,56,475,5484
2083,927,44,393,753
2084,199,42,392,885
2085,212,28,281,5637
2086,916,52,315,8122
2087,521,93,537,6203
2088,149,89,240,1970
2089,377,83,828,786
2090,618,72,182,3452
2091,104,90,322,5109
2092,155,3,986,5637
2093,310,31,913,6387
2094,511,68,445,964
2095,355,14,503,6270
2096,487,96,78,6026
2097,362,73,537,3311
2098,910,33,148,3908
2099,678,83,53,883
2100,584,84,646,6681
2101,734,53,763,8397
2102,614,98,561,7186
2103,64,82,638,3086
2104,451,92,948,7759
2105,321,17,571,5245
2106,511,75,91,9055
2107,250,81,531,4234
2108,898,99,544,2867
2109,561,83,750,6442
2110,415,32,417,1850
2111,277,31,69,8375
2112,73,63,89,3402
2113,225,54,678,8301
2114,450,99,691,9950
2115,513,84,135,228
2116,670,60,520,4088
2117,71,56,394,6379
2118,65,10,716,5679
2119,184,41,965,6455
2120,949,6,861,4087
2121,580,7,101,3026
2122,199,65,850,9365
2123,502,37,950,6092
2124,292,90,508,79
2125,330,59,465,3300
2126,334,98,16,218
2127,469,66,366,2218
2128,26,17,547,8014
2129,992,14,922,9988
2130,210,50,193,4104
2131,969,94,806,5625
2132,274,57,787,1855
2133,237,40,240,9786
2134,951,26,776,2527
2135,359,95,133,9856
2136,26,72,372,8642
2137,464,52,677,5536
2138,713,52,38,5795
2139,157,55,141,9290
2140,876,4,391,8798
2141,846,5,926,6503
2142,865,1,888,8812
2143,329,66,267,4858
2144,141,87,381,3656
2145,45,79,941,1665
2146,243,16,542,6828
2147,325,56,340,9466
2148,453,82,376,6746
2149,993,53,543,3269
2150,935,21,664,1922
2151,371,46,262,8878
2152,149,24,418,959
2153,982,80,114,3101
2154,648,70,289,7100
2155,898,23,31,280
2156,932,20,669,625
2157,293,83,308,1818
2158,46,64,525,4753
2159,933,27,679,8950
2160,743,83,998,7939
2161,380,65,203,2383
2162,260,100,610,4898
2163,842,95,856,440
2164,872,18,640,9818
2165,167,85,813,1982
2166,285,65,693,4999
2167,182,55,629,5206
2168,120,17,733,7866
2169,380,82,85,5878
2170,217,61,455,138
2171,423,66,198,8845
2172,121,100,927,1900
2173,939,82,113,5186
2174,702,37,664,6091
2175,467,29,446,4664
2176,862,72,372,8017
2177,914,19,699,3557
2178,215,75,748,1302
2179,520,51,484,2938
2180,644,47,443,8793
2181,579,12,324,1183
2182,324,67,970,7476
2183,533,23,900,5822
2184,291,91,322,8347
2185,569,83,505,1357
2186,519,86,792,2108
2187,537,55,534,6889
2188,687,78,292,7075
2189,664,99,804,6845
2190,40,17,151,2846
2191,924,15,154,6103
2192,536,33,449,2239
2193,827,58,898,2977
2194,254,65,309,883
2195,343,74,408,850
2196,703,12,389,1485
2197,615,21,779,9939
2198,529,80,188,4185
2199,242,57,533,4910
2200,59,3,727,5071
2201,982,91,662,7275
2202,531,17,177,6806
2203,317,56,352,598
2204,131,58,413,1894
2205,792,72,271,3525
2206,208,23,543,5743
2207,861,1,924,3736
2208,556,75,637,8682
2209,705,48,310,5263
2210,334,79,438,1436
2211,410,29,208,6588
2212,249,63,366,5093
2213,69,86,325,7707
2214,865,61,166,22
2215,821,69,8,5951
2216,917,83,677,2043
2217,55,72,870,3706
2218,719,43,19,9066
2219,494,36,236,7433
2220,307,4,593,1721
2221,667,11,7,3127
2222,288,25,48,2366
2223,446,56,487,6926
2224,714,87,577,1865
2225,460,80,155,1395
2226,898,87,732,9197
2227,41,6,894,123
2228,704,14,501,9180
2229,784,44,832,9904
2230,685,88,880,4794
2231,253,83,853,5586
2232,312,7,625,8610
2233,581,90,883,559
2234,465,95,938,1308
2235,43,69,341,1720
2236,148,23,4,8637
2237,146,71,869,7570
2238,370,50,759,3936
